"RJC1","Output10","TCU2","IMT3","GDJ4","USF5","FIW6","KYD7","DRF8","CRZ9"
42.23,"Class3",76,60.5,79.304,66.89,63.363,26.098,61.251,"A"
61.597,"Class3",88,20.341,103.933,78.359,78.34,28.646,63.331,"K"
68.342,"Class3",75,27.55,57.143,78.028,48.81,29.459,69.449,"J"
48.174,"Class1",49,28.799,69.97,23.876,56.208,72.95,36.01,"V"
30.434,"Class1",47,NA,68.708,52.571,53.039,57.852,34.137,"V"
10.189,"Class2",54,60.764,31.716,48.534,100.241,26.365,48.385,"K"
56.42,"Class1",61,76.964,83.792,32.849,92.603,58.937,31.126,"J"
58.962,"Class3",76,16.144,74.934,43.024,69.966,35.303,63.209,"J"
4.903,"Class1",58,82.027,72.807,27.707,0.196,76.259,41.289,"H"
52.081,"Class3",83,34.991,80.777,92.386,77.663,24.162,54.918,"L"
16.444,"Class2",26,63.777,31.628,31.386,72.875,27.2,50.171,"K"
13.758,"Class4",79,19.409,17.732,69.67,55.028,60.449,92.655,"G"
26.547,"Class1",52,81.795,76.752,52.798,29.428,57.105,43.855,"J"
72.612,"Class3",75,64.149,63.683,63.474,52.778,29.726,69.743,"K"
34.326,"Class4",56,43.469,19.093,80.725,43.209,64.87,96.298,"F"
8.729,"Class1",49,85.352,74.169,26.676,56.237,68.632,35.02,"D"
20.272,"Class2",39,60.619,31.836,59.208,66.091,26.676,46.644,"K"
73.892,"Class3",88,17.186,87.631,92.722,74.652,14.596,52.865,"A"
6.976,"Class1",50,77.1,71.98,61.3,53.375,74.744,22.6,"O"
2.615,"Class1",59,66.239,80.348,40.543,15.43,72.569,30.395,"D"
62.027,"Class3",96,62.514,95.715,77.611,79.166,20.048,65.398,"A"
48.33,"Class1",48,50.088,53.963,18.703,79.586,55.377,41.262,"H"
51.257,"Class1",48,52.605,73.63,47.872,42.772,59.127,41.989,"O"
34.385,"Class2",59,81.452,31.655,47.217,92.356,27.585,53.441,"O"
11.205,"Class4",61,11.176,17.657,79.166,47.589,48.948,95.416,"F"
29.59,"Class4",65,15.047,19.329,60.831,60.217,59.342,88.722,"R"
33.449,"Class4",72,10.294,17.822,66.989,77.159,73.33,98.975,"F"
52.881,"Class1",53,NA,67.106,17.057,40.961,71.16,28.011,"V"
3.014,"Class1",50,53.096,64.882,59.378,37.675,69.186,36.41,"D"
51.231,"Class3",91,60.143,70.327,46.725,55.538,17.072,76.158,"X"
54.685,"Class4",76,10.616,18.956,51.581,42.853,60.752,98.724,"R"
69.181,"Class3",92,23.519,70.746,83.218,80.433,22.836,44.15,"A"
37.956,"Class1",47,34.209,75.54,22.094,32.994,55.827,17.222,"J"
27.266,"Class4",91,21.519,18.446,54.918,58.924,44.967,94.192,"F"
45.885,"Class4",85,14.085,19.026,71.557,66.022,68.494,88.432,"G"
28.282,"Class4",95,34.866,18.206,78.63,59.897,45.674,97.935,"T"
32.285,"Class2",49,64.404,31.262,46.822,72.363,26.58,48.733,"E"
34.291,"Class4",73,41.366,19.442,58.593,55.246,69.851,97.005,"G"
27.86,"Class4",64,8.646,19.33,60.635,53.28,65.165,101.025,"F"
59.933,"Class1",55,64.549,83.498,40.484,54.242,54.84,42.831,"O"
32.589,"Class1",57,41.146,74.351,34.575,29.767,58.303,16.14,"D"
37.714,"Class4",62,36.046,20.221,74.137,56.515,39.224,98.648,"F"
57.959,"Class4",75,40.009,18.69,72.743,71.681,63.506,99.718,"R"
46.435,"Class4",74,9.443,19.761,79.42,65.578,70.517,94.854,"R"
22.071,"Class2",49,61.788,32.247,30.989,84.47,25.656,57.99,"Q"
14.204,"Class2",34,78.296,31.656,38.077,83.183,25.946,48.653,"Q"
31.458,"Class2",35,88.915,32.306,32.862,75.866,26.9,47.487,"K"
12.395,"Class2",25,71.99,31.555,30.532,74.965,26.705,51.331,"Q"
12.151,"Class2",32,51.323,31.135,30.655,100.33,26.298,54.977,"K"
28.888,"Class2",30,54.512,30.627,61.172,71.391,26.28,48.492,"R"
19.774,"Class2",29,67.242,31.251,30.67,97.363,27.776,57.33,"K"
47.125,"Class3",75,41.274,91.59,68.637,65.101,29.857,63.026,"A"
28.891,"Class2",29,93.787,31.927,35.309,74.508,27.837,52.179,"E"
38.517,"Class1",55,91.591,74.398,44.694,81.275,73.973,27.468,"J"
7.147,"Class2",42,82.381,31.822,47.158,92.393,26.334,51.968,"E"
54.783,"Class3",75,57.38,60.757,81.861,53.56,17.192,63.379,"A"
57.59,"Class3",83,18.37,49.948,56.881,64.247,19.815,64.522,"K"
-0.81,"Class1",54,59.43,56.898,15.782,70.575,76.073,27.532,"D"
7.076,"Class2",58,87.927,31.343,30.876,99.653,27.499,59.51,"Q"
59.734,"Class3",92,35.819,43.678,57.285,71.721,22.527,56.117,NA
20.293,"Class2",30,48.816,30.995,48.379,64.182,27.546,54.798,"R"
36.807,"Class3",75,61.756,57.87,63.827,55.421,20.082,71.805,"X"
29.117,"Class2",58,87.128,31.193,55.172,82.009,25.219,48.816,"K"
0.856,"Class2",43,89.97,31.722,50.559,71.647,27.213,58.549,"R"
34.867,"Class1",47,NA,75.515,60.326,47.653,61.756,25.671,"O"
31.5,"Class4",58,23.489,18.281,65.029,56.646,72.872,89.254,"F"
29.897,"Class4",86,14.882,19.817,56.643,92.356,41.732,96.1,"R"
56.313,"Class3",78,34.452,107.035,47.273,54.113,26.661,61.977,"A"
68.591,"Class3",68,27.69,104.331,43.714,58.247,17.34,80.635,"K"
63.219,"Class3",75,29.836,57.062,42.696,67.26,18.298,61.41,"A"
32.333,"Class4",68,42.427,18.775,60.388,63.951,55.516,92.014,"F"
42.015,"Class4",89,26.172,18.42,70.393,44.419,64.491,92.593,"C"
3.671,"Class1",55,NA,76.44,55.178,89.928,64.194,29.445,"V"
23.706,"Class1",48,41.645,72.562,45.607,75.308,67.773,30.684,"O"
7.069,"Class1",54,53.505,82.315,54.206,60.029,59.945,28.931,"H"
19.853,"Class2",40,83.655,31.659,55.971,79.316,25.23,44.807,"R"
69.449,"Class3",83,36.039,63.605,56.074,46.278,21.911,47.302,"X"
11.193,"Class2",42,88.278,31.417,47.592,62.995,25.828,49.126,"R"
44.268,"Class3",69,65.886,80.285,72.725,87.588,25.604,52.291,"A"
37.889,"Class4",54,35.273,19.315,71.218,36.833,68.334,97.728,"R"
8.222,"Class4",76,23.574,18.434,80.458,73.991,45.498,98.469,"F"
25.829,"Class2",37,66.412,31.692,45.216,73.713,27.166,52.893,"E"
12.157,"Class2",41,95.96,32.109,53.876,83.184,26.84,55.782,"O"
56.661,"Class3",87,34.821,88.109,48.092,91.673,20.166,61.861,"K"
56.258,"Class3",74,23.065,66.308,45.291,63.443,29.821,70.942,"K"
36.58,"Class4",86,13.481,18.29,63.049,66.829,47.899,91.958,"G"
-1.332,"Class2",44,76.657,31.81,32.432,77.785,27.551,51.074,"O"
56.693,"Class3",88,31,84.646,44.525,64.364,16.88,58.843,"X"
39.347,"Class1",53,48.167,73.485,47.905,51.34,71.712,28.209,"D"
35.97,"Class4",67,40.564,18.576,73.76,44.245,67.33,86.219,"F"
55.543,"Class1",53,72.328,76.027,15.848,81.351,76.284,27.516,"J"
32.657,"Class1",57,58.082,63.366,37.098,59.892,61.63,39.014,"H"
34.118,"Class4",65,12.504,18.133,75.934,42.139,48.024,87.762,"R"
21.881,"Class4",68,13.316,17.534,70.458,22.784,70.854,97.391,"G"
70.147,"Class1",49,78.84,73.422,29.272,68.932,67.175,29.019,"D"
67.711,"Class3",82,35.497,66.237,58.578,65.727,15.052,68.106,"L"
19.119,"Class2",32,58.952,31.196,53.371,86.629,25.845,61.194,"O"
63.364,"Class3",68,66.55,59.741,63.744,59.087,19.222,57.761,"K"
47.206,"Class4",69,20.596,18.986,76.215,47.879,38.525,98.887,"C"
8.962,"Class2",39,83.599,30.877,52.707,103.65,26.188,52.767,"E"
57.542,"Class3",74,16.675,64.796,85.557,54.309,35.556,47.839,"J"
10.878,"Class2",33,95.029,31.151,44.684,96.953,25.523,47.024,"Q"
49.521,"Class3",96,34.848,72.164,63.836,50.082,29.931,67.53,NA
16.812,"Class2",62,49.912,31.481,54.173,88.353,25.458,51.857,"Q"
18.85,"Class1",57,59.555,66.263,60.162,55.843,74.731,33.81,"J"
17.095,"Class2",36,77.379,31.075,44.729,94.153,27.545,51.762,"K"
43.29,"Class4",96,15.255,19.495,72.02,69.808,54.736,92.68,"C"
24.717,"Class2",42,57.143,31.219,37.137,80.972,26.102,55.15,"E"
-2.497,"Class2",26,81.307,32.359,36.38,60.281,25.81,48.579,"R"
68.005,"Class3",92,68.604,105.235,47.307,60.866,19.327,62.918,"X"
53.177,"Class1",58,32.665,70.05,53.704,74.734,67.856,23.195,"V"
46.876,"Class3",72,32.669,63,58.186,43.53,17.082,74.892,"L"
61.117,"Class3",76,58.495,59.973,48.512,85.867,17.596,49.724,"J"
29.253,"Class2",56,54.726,31.091,54.007,78.765,27.819,48.49,"R"
26.842,"Class4",96,17.872,19.267,73.338,61.314,61.243,94.222,"C"
20.204,"Class2",48,68.447,32.16,36.622,81.555,26.487,59.565,"E"
54.815,"Class4",57,32.513,19.643,56.824,76.075,71.688,96.697,"C"
19.355,"Class2",57,57.805,30.923,34.637,77.948,25.855,58.102,"Q"
-3.052,"Class2",62,74.113,31.71,47.342,77.735,27.14,58.986,"E"
55.831,"Class4",67,36.81,18.905,53.589,53.723,53.859,93.643,"R"
39.758,"Class2",59,83.995,31.4,42.691,74.7,26.857,54.025,"R"
38.242,"Class2",60,72.839,30.775,31.196,64.664,27.327,47.136,"Q"
35.002,"Class1",59,47.587,80.788,16.942,75.913,72.941,28.098,"J"
20.995,"Class1",56,52.333,65.627,56.198,85.745,77.959,28.778,"H"
10.708,"Class1",49,60.978,76.273,56.583,65.461,61.56,21.628,"H"
59.612,"Class3",86,44.71,75.925,70.836,53.512,35.421,59.154,"X"
8.192,"Class2",47,48.087,31.524,53.67,79.109,25.218,45.44,"Q"
45.274,"Class4",59,36.476,19.668,63.76,45.937,51.02,96.413,"G"
42.599,"Class3",83,60.178,61.221,62.461,76.814,35.381,62.835,"J"
58.352,"Class1",59,NA,69.714,23.133,26.654,66.356,24.998,"V"
49.146,"Class3",96,64.732,49.091,98.17,57.687,24.463,66.276,"K"
10.792,"Class2",58,92.437,32.024,37.404,61.677,25.204,45.116,"Q"
45.794,"Class1",58,44.083,73.041,36.131,31.159,56.196,22.915,"V"
54.979,"Class3",82,34.686,58.359,66.792,72.526,13.219,50.573,"J"
22.525,"Class2",51,69.284,31.484,53.534,81.491,25.908,56.399,"K"
40.977,"Class3",84,30.849,74.42,42.616,49.864,16.03,53.142,"J"
10.974,"Class4",54,5.117,19.767,58.612,56.472,47.668,95.633,"C"
45.97,"Class1",49,NA,60.29,62.268,24.009,61.031,28.125,"D"
19.953,"Class1",49,47.202,79.28,36.998,54.272,72.381,28.431,"H"
31.079,"Class2",36,58.192,31.357,44.759,64.346,25.688,55.821,"R"
31.162,"Class2",44,60.365,31.424,55.016,76.486,25.458,56.383,"K"
48.422,"Class1",55,NA,64.717,49.089,51.33,77.517,21.899,"V"
44.328,"Class1",54,70.803,63.953,19.149,36.479,68.103,32.655,"D"
28.736,"Class2",62,51.26,31.256,47.266,73.892,27.156,57.774,"R"
23.164,"Class1",58,53.03,76.113,23.728,63.677,71.2,22.73,NA
12.426,"Class1",49,85.832,55.192,37.186,91.212,54.198,33.937,"V"
40.476,"Class1",54,87.951,58.371,61.784,79.311,76.449,30.589,"O"
41.459,"Class4",77,18.081,19.913,64.41,77.619,71.865,91.662,"R"
40.867,"Class4",74,13.084,18.665,74.649,73.927,75.836,92.574,"R"
34.539,"Class1",61,60.013,55.891,29.245,83.728,64.832,33.693,"J"
46.805,"Class3",71,40.432,97.733,91.781,48.069,19.598,72.495,"K"
57.03,"Class4",58,7.115,18.198,59.735,44.429,44.8,96.682,"G"
19.721,"Class2",40,86.708,31.705,47.159,100.049,25.375,49.507,"E"
53.446,"Class3",95,52.48,29.596,44.754,67.077,32.157,50.858,"X"
34.882,"Class4",62,14.368,18.605,66.138,77.087,51.604,93.434,"F"
29.382,"Class1",47,91.889,61.599,18.359,35.922,77.331,28.389,"O"
22.393,"Class1",61,40.895,71.546,57.158,51.813,65.501,30.32,"O"
46.713,"Class3",85,22.902,73.443,61.943,64.241,25.611,54.368,"A"
11.72,"Class1",58,74.749,69.81,25.045,97.78,53.044,20.2,"J"
27.987,"Class4",71,6.729,19.991,51.119,72.33,39.808,94.105,"R"
2.338,"Class2",48,82.546,32.013,42.94,66.172,25.087,50.174,"E"
62.915,"Class3",83,27.207,50.573,60.931,71.641,28.449,59.775,"K"
18.573,"Class4",74,14.102,19.151,57.05,55.307,79.507,93.445,"T"
27.403,"Class1",60,45.617,83.487,21.852,46.747,58.267,36.083,"V"
21.442,"Class1",51,63.808,73.156,34.804,52.439,70.257,21.753,"H"
30.512,"Class2",53,91.21,31.615,54.239,58.385,26.358,57.141,"R"
17.193,"Class2",48,73.191,31.202,54.953,74.759,27.071,53.165,"E"
41.565,"Class1",53,70.695,61.41,21.009,49.188,72.75,16.227,"H"
19.558,"Class1",50,72.751,67.413,42.434,73.142,65.32,30.139,"J"
17.16,"Class2",53,56.064,31.788,44.447,81.69,27.822,58.799,"R"
19.671,"Class2",61,87.327,31.336,33.469,96.003,27.425,47.952,"O"
31.828,"Class1",59,84.956,71.362,38.102,57.687,76.9,25.795,"J"
44.501,"Class4",91,15.062,19.701,62.89,45.154,75.45,96.805,"C"
16.744,"Class2",33,NA,31.353,34.635,113.182,26.691,51.36,"R"
59.305,"Class3",79,44.711,66.199,47.164,61.815,35.819,54.858,"X"
22.349,"Class2",61,60.204,31.852,35.108,85.966,27.195,55.662,"K"
49.241,"Class4",54,NA,20.238,61.865,50.434,68.946,98.788,"R"
47.24,"Class1",51,86.789,79.877,48.252,55.897,73.168,37.414,"V"
22.793,"Class2",25,51.93,31.594,55.599,66.089,27.382,56.89,"R"
46.221,"Class3",95,51.878,60.349,97.701,43.171,21.534,52.704,"X"
49.018,"Class3",76,37.524,68.337,75.381,50.822,21.838,50.682,"L"
38.185,"Class1",53,88.311,74.488,21.289,55.699,71.688,30.786,"H"
20.065,"Class2",55,60.872,32.073,59.158,78.516,27.938,55.378,"O"
47.568,"Class1",49,44.008,69.634,32.292,74.912,77.107,35.658,"O"
38.949,"Class4",96,7.886,18.348,64.423,51.074,51.913,88.616,"F"
63.048,"Class4",65,40.617,17.215,73.953,46.231,39.384,94.198,"G"
13.31,"Class2",35,64.612,32.276,40.762,73.574,25.074,54.22,"O"
62.464,"Class1",50,72.162,83.241,62.28,32.034,60.809,35.361,"J"
42.159,"Class4",63,28.713,17.821,67.924,51.242,43.847,94.99,"T"
59.594,"Class3",94,32.637,84.823,75.768,53.991,14.903,44.245,"J"
83.482,"Class3",71,46.974,91.077,88.218,79.052,15.122,41.486,"J"
12.16,"Class2",44,58.737,31.77,58.333,81.018,26.708,50.06,"O"
18.92,"Class1",61,NA,61.011,23.309,62.799,61.924,22.85,"J"
39.461,"Class4",82,33.87,18.952,71.803,64.824,41.77,91.904,"T"
62.666,"Class3",75,40.537,57.821,96.739,41.518,20.024,62.05,"A"
12.093,"Class2",45,95.913,31.324,54.796,69.302,27.24,58.157,"K"
43.474,"Class4",93,38.852,18.905,58.406,51.46,44.343,97.951,"T"
32.871,"Class4",77,38.648,18.56,59.953,48.401,61.918,88.2,"F"
60.422,"Class4",84,6.119,19.911,58.195,79.17,69.807,96.09,"R"
41.931,"Class4",62,38.847,19.142,61.174,50.225,75.403,93.465,"F"
11.862,"Class1",47,51.013,56.755,52.469,89.551,53.705,31.042,"J"
18.639,"Class4",86,18.21,20.664,58.656,73.307,67.244,90.236,"T"
50.302,"Class3",78,NA,32.547,83.01,58.994,31.496,50.427,NA
36.592,"Class1",52,31.084,64.414,47.59,47.017,69.434,27.62,"J"
59.089,"Class4",77,12.02,18.961,62.264,65.982,43.508,97.518,"G"
48.346,"Class4",78,39.368,19.164,65.182,71.331,56.228,95.138,"F"
57.264,"Class3",84,21.57,64.262,80.821,66.32,21.148,57.922,"A"
22.702,"Class1",47,65.445,64.299,35.373,86.55,75.934,32.939,"O"
46.761,"Class4",75,36.241,18.611,57.063,28.152,56.652,97.617,"R"
59.889,"Class3",82,35.064,79.543,55.498,83.796,18.881,73.417,"K"
60.627,"Class3",79,24.162,91.157,65.825,62.973,31.568,67.207,"A"
38.507,"Class3",72,42.602,46.381,67.232,39.397,17.278,71.248,"K"
11.737,"Class2",29,54.168,31.414,52.662,60.369,26.109,53.054,"R"
57.814,"Class3",88,39.946,98.156,78.017,47.769,33.571,78.197,"J"
64.166,"Class3",73,24.577,70.09,68.286,57.154,15.132,52.967,"L"
56.548,"Class4",61,29.792,19.063,80.945,65.951,38.331,97.935,"F"
48.009,"Class1",57,60.94,70.59,37.715,30.339,72.945,37.537,"D"
35.008,"Class1",51,64.84,76.691,29.724,71.797,61.03,33.939,"V"
44.266,"Class4",87,41.355,19.785,51.275,52.58,46.382,97.418,"G"
5.616,"Class2",33,84.05,31.734,32.735,72.589,26.359,60.306,"O"
32.211,"Class1",49,43.749,75.824,39.802,42.275,71.711,24.984,"H"
24.135,"Class4",81,39.298,18.725,71.024,53.506,75.062,93.686,"R"
35.339,"Class4",92,16.492,19.331,77.86,48.449,57.114,92.579,"R"
7.846,"Class2",57,82.975,31.536,38.179,70.8,27.681,51.29,"Q"
59.921,"Class3",85,40.373,82.905,61.033,61.06,14.786,62.177,"L"
60.638,"Class3",71,55.144,88.78,83.543,36.353,19.634,62.26,"L"
23.647,"Class2",54,64.284,31.302,41.342,93.754,25.851,55.977,"E"
24.133,"Class1",49,25.498,75.564,40.163,73.83,66.989,27.171,"H"
23.16,"Class4",87,32.313,18.983,56.285,77.079,71.24,91.015,"G"
43.705,"Class3",94,50.547,77.96,41.022,83.575,34.679,70.805,"K"
-1.083,"Class1",61,29.017,72.268,45.788,43.124,65.499,42.743,"J"
23.138,"Class4",78,32.731,19.111,68.145,103.209,72.167,96.43,"F"
34.72,"Class4",61,8.435,18.516,58.223,46.818,38.343,95.152,"F"
50.107,"Class4",86,22.936,19.789,69.996,27.217,57.344,91.635,"R"
13.224,"Class2",27,87.446,31.424,39.722,92.732,27.015,51.012,"E"
54.882,"Class4",82,35.22,19.237,54.38,25.151,55.193,96.321,"C"
55.464,"Class3",94,18.402,63.307,57.577,81.527,16.681,46.269,"L"
44.407,"Class4",91,8.399,19.565,73.644,58.401,65.946,94.3,"T"
17.332,"Class2",36,56.187,32.041,36.783,79.458,27.182,55.445,"Q"
20.968,"Class2",45,65.543,31.114,40.324,78.008,25.026,59.281,"O"
49.777,"Class1",56,55.298,60.612,37.033,40.518,66.885,33.368,"H"
25.163,"Class1",57,81.429,72.903,37.117,79.545,68.951,33.976,"J"
26.841,"Class1",56,55.351,69.216,36.974,32.095,56.037,38.422,"D"
27.611,"Class4",80,43.399,18.799,63.562,41.314,39.855,94.004,"R"
48.554,"Class4",61,NA,19.768,62.521,82.502,57.613,99.277,"F"
18.284,"Class1",52,53.903,83.023,22.694,82.421,64.914,33.057,"D"
2.501,"Class1",52,48.47,70.412,23.151,45.69,76.557,29.762,"J"
56.347,"Class3",83,50.228,62.997,95.255,59.519,32.623,66.674,"A"
27.658,"Class2",54,66.393,31.795,35.341,82.765,27.832,51.399,"O"
65.385,"Class3",90,67.651,49.934,72.869,71.398,29.15,66.58,"X"
50.331,"Class3",95,60.364,82.659,56.615,92.145,34.978,56.073,"A"
26.657,"Class1",56,NA,75.33,32.863,57.228,56.747,31.969,"D"
21.471,"Class2",27,56.727,31.054,36.123,95.671,26.227,55.929,"O"
56.271,"Class3",95,54.35,52.89,59.88,61.877,35.985,55.361,"J"
54.137,"Class4",88,24.679,19.221,61.833,49.498,77.39,88.423,NA
80.081,"Class1",54,91.375,71.577,59.067,52.774,73.58,32.284,NA
27.066,"Class4",84,10.979,18.879,80.511,36.822,70.443,93.514,"C"
55.572,"Class3",75,34.505,104.654,50.476,63.943,14.993,60.992,"L"
65.525,"Class3",81,36.608,72.521,94.31,78.071,28.12,48.381,NA
73.965,"Class3",70,21.755,71.606,66.84,69.313,19.891,67.584,"L"
52.619,"Class3",93,41.267,74.021,49.561,62.68,33.459,51.583,"A"
67.99,"Class3",73,48.886,66.674,50.05,50.831,31.962,73.157,"L"
49.752,"Class4",67,29.696,19.692,56.015,42.95,50.081,92.301,"R"
43.683,"Class1",60,32.686,70.662,61.899,48.31,57.732,35.074,"D"
30.06,"Class2",52,75.684,31.793,39.304,90.852,26.907,57.983,"R"
5.117,"Class2",26,75.389,31.681,37.769,79.153,25.205,53.867,"R"
56.337,"Class3",88,66.902,58.745,98.06,67.269,24.287,53.118,"A"
33.34,"Class1",55,82.188,69.792,28.371,57.073,69.738,30.774,"J"
67.411,"Class4",68,9.316,20.097,53.523,40.159,53.569,101.445,"T"
48.283,"Class4",63,41.308,19.261,78.383,65.984,48.192,95.064,"R"
50.921,"Class4",92,38.604,18.784,54.622,73.699,38.837,95.799,"G"
45.064,"Class3",96,35.854,80.515,74.8,48.703,27.202,65.833,"K"
16.802,"Class2",29,87.835,32.012,56.92,70.027,27.067,59.522,"R"
55.886,"Class1",48,NA,71.505,48.629,49.334,54.481,40.27,"O"
23.39,"Class1",57,NA,71.997,17.546,82.901,73.957,31.704,"H"
58.901,"Class3",94,NA,52.879,84.404,69.257,32.488,60.335,"A"
35.59,"Class4",80,40.291,18.391,72.995,76.779,74.83,96.37,"F"
26.381,"Class4",61,26.773,18.367,74.064,38.737,74.533,90.661,"T"
33.593,"Class4",94,29.084,20.357,54.012,45.724,62.089,94.933,"F"
30.456,"Class2",37,48.469,31.362,55.604,78.482,26.149,53.745,"Q"
60.527,"Class3",95,45.622,85.156,55.826,52.687,33.398,51.96,"L"
-2.973,"Class1",47,26.039,84.601,53.819,64.724,76.826,28.47,"H"
53.959,"Class3",88,31.581,84.814,93.336,37.373,15.285,57.427,"L"
16.747,"Class2",37,80.534,31.205,31.817,83.55,27.237,48.984,NA
34.151,"Class4",82,16.734,19.04,69.239,70.269,43.017,96.304,"C"
1.693,"Class2",54,71.368,31.283,34.032,90.588,27.032,53.965,"O"
28.087,"Class4",85,10.52,17.603,53.351,36.673,39.871,98.136,"G"
39.466,"Class1",57,38.009,72.275,43.16,59.853,59.304,29.463,"O"
42.772,"Class3",94,55.873,45.033,72.283,67.85,30.174,62.387,NA
12.246,"Class2",27,83.642,31.647,47.497,82.27,27.282,51.934,"Q"
36.543,"Class4",97,21.729,17.485,68.008,73.812,50.232,89.953,"R"
12.252,"Class2",50,52.264,30.919,61.449,82.772,25.032,55.647,"E"
32.486,"Class1",54,61.241,54.631,57.274,59.2,57.253,23.716,"D"
53.545,"Class3",78,31.881,60.556,95.216,54.794,18.165,91.67,"X"
28.026,"Class2",37,57.975,31.812,32.932,72.965,26.557,52.814,"O"
27.127,"Class2",54,95.198,31.635,30.616,95.899,27.048,52.733,"K"
19.952,"Class2",25,81.873,31.178,37.692,80.72,26.38,53.3,"R"
49.074,"Class4",54,19.763,19.583,71.911,30.857,71.912,99.293,"T"
37.07,"Class4",88,32.957,20.29,55.224,69.193,77.955,97.488,"G"
34.038,"Class4",53,37.822,18.274,73.053,40.448,67.991,93.767,"R"
51.865,"Class4",91,21.37,18.54,70.348,71.275,79.637,94.465,"F"
39.735,"Class3",73,35.546,80.359,75.557,68.596,33.575,71.862,"L"
15.022,"Class2",39,93.19,31.704,51.412,91.699,27.183,57.003,"Q"
63.925,"Class3",76,47.732,67.691,60.844,68.197,24.227,62.664,"A"
64.512,"Class3",79,39.26,77.908,74.518,88.16,35.121,54.086,"K"
37.709,"Class4",61,12.821,19.696,58.408,53.182,44.284,90.621,"C"
17.148,"Class4",93,26.555,19.496,68.622,53.894,47.698,98.303,"T"
39.895,"Class1",57,60.097,66.841,18.683,33.859,65.856,29.144,"J"
18.083,"Class2",28,54.324,31.357,32.648,65.056,27.793,48.94,"O"
16.512,"Class1",61,76.82,74.322,17.842,50.432,66.633,28.287,"V"
20.12,"Class2",30,66.197,31.46,33.946,83.756,26.45,55.111,"Q"
13.461,"Class4",97,18.192,19.352,63.678,54.684,39.467,97.88,"R"
62.513,"Class3",80,27.076,68.086,85.325,70.883,30.059,55.9,"J"
31.317,"Class1",52,67.262,71.354,22.979,76.094,74.124,32.452,"H"
21.95,"Class2",36,52.768,32.304,38.765,59.363,26.478,57.698,"K"
52.462,"Class3",77,53.157,68.755,55.992,58.479,13.7,62.388,"K"
14.003,"Class1",58,76.497,77.404,38.72,47.054,72.915,15.399,"J"
60.879,"Class3",95,56.517,73.015,81.395,62.158,33.242,66.96,"A"
15.22,"Class1",51,70.538,80.38,37.56,42.103,66.113,29.812,"O"
9.758,"Class4",72,NA,17.945,63.67,64.696,77.37,88.448,"G"
17.444,"Class2",29,75.108,31.681,35.129,85.734,27.352,55.038,"R"
22.125,"Class1",56,79.203,76.345,28.038,49.41,72.006,28.029,"D"
55.199,"Class4",82,15.81,18.908,59.642,78.694,80.058,96.024,NA
30.041,"Class4",83,10.772,19.444,55.566,25.99,60.731,96.893,"F"
60.625,"Class3",81,20.674,74.64,79.942,67.649,35.044,54.306,"A"
35.706,"Class4",58,36.999,20.008,66.537,47.534,80.931,89.604,"G"
33.722,"Class2",25,91.963,31.981,33.715,67.635,25.882,52.476,"R"
16.77,"Class1",47,82.436,73.768,59.347,77.43,54.798,20.403,"H"
64.504,"Class3",89,27.05,53.598,87.887,66.769,29.773,26.158,"A"
54.391,"Class3",89,68.276,64.165,66.584,29.86,22.467,58.087,"K"
51.631,"Class4",68,11.364,19.115,61.874,70.727,71.44,96.001,"C"
13.035,"Class2",48,74.201,32.064,41.756,86.435,26.762,56.536,"Q"
27.403,"Class2",48,60.686,31.841,42.497,86.145,26.076,57.103,"Q"
63.647,"Class3",93,56.871,55.475,64.787,78.345,23.715,74.834,"K"
56.939,"Class1",55,NA,66.459,29.457,54.869,55.83,23.02,"H"
31.943,"Class1",55,90.444,79.468,54.535,66.178,56.439,32.661,"D"
43.612,"Class3",76,66.207,61.736,58.155,59.64,32.925,56.618,"L"
61.119,"Class3",92,30.472,61.767,90.148,61.406,30.876,65.926,"X"
58.361,"Class3",82,24.485,85.17,93.561,48.647,35.984,41.726,"X"
36.897,"Class1",51,58.654,59.426,44.85,54.822,75.136,34.664,"V"
29.142,"Class2",47,82.147,31.68,39.35,86.854,27.295,55.295,"R"
56.091,"Class3",69,18.163,33.502,52.67,55.605,24.269,53.234,"A"
12.369,"Class2",35,77.131,31.419,53.587,88.537,25.207,62.126,"Q"
15.425,"Class2",25,92.103,31.073,30.315,93.116,27.227,50.904,"K"
50.819,"Class3",75,36.638,51.388,98.248,38.156,14.538,70.337,"X"
33.735,"Class4",96,NA,18.5,59.42,35.271,50.283,95.076,"T"
35.795,"Class4",66,NA,18.965,60.799,72.735,78.822,96.043,"G"
75.84,"Class3",89,26.391,81.996,91.727,64.568,33.081,56.404,"A"
