"GZQ1","WKS2","JDK3","VQU4","XVR5","DIY6","VSW7","Output6","QVW8","YML9","PYZ10","XJS11"
15.483,22.678,38.475,"S",38.313,66.069,36.5,"Class2","P",25.529,70,52.678
58.736,18.536,57.184,"I",43.389,98.703,28.024,"Class2","O",67.746,NA,49.675
62.397,16.504,46.907,"M",31.532,62.241,49.283,"Class2","P",18.919,89,53.862
47.221,7.912,63.657,"Y",70.545,75.322,19.155,"Class2","I",87.515,89,52.39
62.517,54.998,56.987,NA,38.579,22.78,62.83,"Class1","R",75.62,28,73.363
67.344,50.558,56.35,"E",77.179,41.173,28.977,"Class1","F",67.289,28,77.41
62.738,58.298,64.223,"S",55.18,61.566,33.182,"Class2","I",60.739,59,49.911
40.487,56.848,80.667,"X",31.82,74.927,30.983,"Class2","O",20.549,74,49.187
50.161,30.885,66.647,"M",61.712,64.722,36.356,"Class2","J",69.021,69,50.4
48.046,48.124,57.255,"I",30.237,50.295,6.358,"Class1","F",76.991,33,96.296
30.558,57.853,37.469,"X",37.988,24.097,28.927,"Class2","O",11.559,89,53.094
54.571,4.684,54.878,"X",54.812,70.845,68.416,"Class2","I",93.205,70,55.098
58.246,53.363,57.08,"E",8.786,42.146,31.782,"Class1","F",83.706,32,62.889
49.155,53.326,34.139,"Y",35.684,62.138,25.455,"Class2","J",65.841,56,52.939
32.466,19.78,68.149,"M",65.39,47.487,29.342,"Class2","X",52.368,61,53.007
25.468,49.64,52.026,"Y",50.918,21.971,53.728,"Class2","I",45.379,85,51.227
58.134,54.251,56.031,"W",25.106,36.858,24.96,"Class1","T",76.003,24,78.224
61.187,49.591,55.297,"V",62.292,50.331,37.078,"Class1","N",83.492,46,53.46
54.641,51.599,56.612,"I",18.339,71.221,14.765,"Class1","R",87.566,48,74.407
71.261,48.767,57.939,"I",63.142,78.9,49.226,"Class1","F",82.133,51,37.468
50.566,54.995,57.332,"I",10.141,54.238,-2.027,"Class1","F",70.022,27,90.918
53.681,49.928,60.459,"X",37.545,13.183,35.802,"Class2","O",89.045,72,51.841
18.121,59.38,38.776,"S",35.89,89.683,73.723,"Class2","P",35.162,81,53.02
33.449,31.669,48.445,"I",44.876,34.921,32.413,"Class2","O",-3.295,71,52.322
53.359,50.442,58.324,"E",54.763,34.094,26.531,"Class1","F",78.404,49,48.658
62.616,8.276,72.631,"Y",45.853,39.744,27.443,"Class2","X",-13.398,NA,52.525
31.454,38.991,43.33,"Y",45.339,49.68,11.547,"Class2","J",57.94,70,51.166
45.012,22.55,66.306,"I",52.676,68.091,21.935,"Class2","I",57.62,79,51.602
69.365,49.611,57.68,"S",75.372,23.532,63.814,"Class1","R",88.949,22,52.513
32.573,11.111,37.37,"S",71.977,46.561,29.63,"Class2","O",115.25,82,53.489
48.093,48.933,59.632,"S",64.857,49.495,44.203,"Class1","H",78.553,23,49.86
65.421,48.617,58.324,"W",12.357,56.234,59.981,"Class1","H",85.276,52,67.431
35.413,42.176,76.135,"Y",39.282,2.708,61.76,"Class2","X",55.478,56,52.972
48.148,52.248,56.324,"S",61.394,50.456,57.792,"Class1","R",77.607,NA,41.444
71.793,52.374,55.998,"V",65.219,46.748,44.466,"Class1","F",77.904,37,42.69
54.321,31.156,40.864,"M",49.973,60.067,46.278,"Class2","I",49.251,83,52.648
66.988,50.492,56.174,"W",78.242,40.172,18.607,"Class1","R",68.151,44,98.262
34.292,30.739,50.893,"X",67.327,22.442,50.21,"Class2","O",83.568,65,50.418
49.046,30.612,64.986,"I",30.805,18.821,15.503,"Class2","P",81.543,68,51.582
38.266,13.504,76.738,"S",34.192,85.197,22.804,"Class2","X",63.931,72,52.261
50.065,50.396,60.842,"S",65.114,47.377,62.148,"Class1","N",82.252,55,90.635
62.153,51.529,57.491,"E",11.913,48.417,37.436,"Class1","N",79.886,28,55.956
37.327,57.362,53.963,"Y",32.449,8.294,30.107,"Class2","O",56.708,72,54.042
65.767,53.774,56.25,"I",72.185,41.87,47.276,"Class1","F",77.319,43,58.139
53.863,53.973,60.042,"I",34.28,41.143,41.377,"Class1","H",74.533,24,72.721
57.716,48.651,57,"V",53.332,39.212,60.504,"Class1","N",75.168,38,80.286
18.124,25.097,60.04,"M",41.655,38.632,32.772,"Class2","X",72.936,61,51.243
67.102,49.363,59.581,"I",62.747,47.162,80.495,"Class1","H",86.474,40,79.925
58.927,30.393,44.316,"X",48.004,50.161,38.952,"Class2","I",78.366,66,49.219
61.588,28.232,61.413,"X",57.209,69.721,4.474,"Class2","J",36.627,86,50
58.422,39.296,49.501,"I",37.977,31.151,46.664,"Class2","P",62.808,58,52.063
42.516,7.859,58.279,"Y",43.466,30.999,47.402,"Class2","O",78.385,59,52.101
45.898,16.637,57.082,"M",66.25,29.054,21.857,"Class2","J",89.638,58,52.097
65.703,7.264,46.242,"Y",59.045,64.724,47.128,"Class2","X",67.982,67,53.595
39.315,34.183,71.106,"X",71.659,42.961,37.048,"Class2","P",50.387,77,51.475
67.881,54.858,58.557,"I",2.313,17.998,33.8,"Class1","F",71.642,23,28.021
36.98,24.465,73.849,"Y",48.428,70.231,54.186,"Class2","O",60.789,74,53.291
27,54.606,68.516,"X",30.562,17.257,50.706,"Class2","X",21.364,66,53.325
25.905,50.921,36.85,"M",70.94,79.119,33.858,"Class2","O",87.49,56,52.607
27.362,13.201,68.749,"I",45.75,78.377,37.43,"Class2","I",43.501,69,52.233
61.139,59.242,55.784,"I",69.703,37.768,22.188,"Class2","J",13.348,58,51.389
57.116,50.261,58.086,"V",28.081,51.636,24.738,"Class1","R",79.746,55,28.924
40.781,47.299,73.797,"Y",49.27,52.582,6.321,"Class2","X",60.468,70,52.072
53.978,54.72,59.94,"E",10.821,23.209,36.315,"Class1","N",79.362,50,91.83
45.791,14.212,63.224,"S",39.867,66.656,32.541,"Class2","X",33.964,88,51.564
69.558,50.349,57.941,"V",7.78,63.949,57.163,"Class1","R",83.62,21,-8.077
38.31,22.338,53.634,"M",59.707,66.599,24.653,"Class2","I",94.269,82,52.504
46.006,60.949,69.68,"S",48.551,69.763,37.962,"Class2","I",37.942,57,49.874
67.088,51.956,58.766,"E",26.594,54.958,41.564,"Class1","T",79.486,29,35.198
37.394,37.119,33.142,"M",62.183,72.775,15.022,"Class2","X",87.074,89,54.73
49.504,49.718,56.736,"V",44.794,40.54,71.316,"Class1","R",95.112,30,69.78
58.231,54.928,60.99,NA,57.127,58.788,49.172,"Class1","H",78.607,51,38.195
70.544,48.769,57.428,"E",31.469,49.166,55.74,"Class1","T",81.455,36,40.149
63.973,48.303,58.817,"I",49.483,41.826,20.391,"Class1","N",88.374,37,60.058
62.517,51.164,55.349,"I",6.39,60.356,42.948,"Class1","T",85.103,38,70.194
60.215,54.413,55.302,"E",26.766,47.163,81.833,"Class1","R",76.019,45,73.467
25.493,32.884,58.544,"Y",38.65,74.987,34.566,"Class2","X",39.699,68,52.927
18.806,53.345,44.68,"X",62.378,87,23.762,"Class2","X",-9.878,77,50.938
58.849,4.978,50.879,"S",63.187,48.014,51.294,"Class2","I",57.465,61,52.977
57.767,48.468,60.227,"W",54.66,45.024,54.05,"Class1","R",84.544,45,118.9
69.159,54.465,59.509,"E",19.093,43.927,62.136,"Class1","R",84.899,40,54.265
49.177,26.367,49.325,"Y",40.932,52.676,33.428,"Class2","X",22.505,67,51.784
53.79,50.019,60.632,"I",10.187,50.006,14.45,"Class1","F",71.215,46,71.54
62.571,34.802,59.265,"X",50.071,86.112,37.386,"Class2","X",23.307,NA,50.292
28.974,16.287,42.395,"S",30.568,45.497,73.717,"Class2","X",62.181,64,52.756
55.278,53.834,60.786,"I",10.421,83.809,13.864,"Class1","F",85.072,31,64.03
56.119,48.994,72.297,"M",33.06,66.536,64.984,"Class2","O",102.269,61,51.971
53.786,54.369,55.071,"V",1.53,42.974,56.565,"Class1","T",78.678,26,33.747
34.48,32.795,37.706,"M",37.538,76.951,55.035,"Class2","P",25.997,88,51.911
40.513,48.391,67.236,"X",68.764,54.212,62.462,"Class2","O",67.295,67,48.886
17.572,56.877,36.716,"Y",71.756,44.773,30.487,"Class2","X",35.795,NA,52.691
22.538,9.341,44.787,"M",47.873,33.754,40.859,"Class2","I",83.521,69,52.643
56.541,52.478,57.46,"E",53.264,34.995,18.217,"Class1","H",76.61,41,10.988
48.796,49.195,57.107,"V",5.834,48.702,41.479,"Class1","H",84.584,50,66.212
36.209,21.889,41.901,"Y",39.629,46.838,31.582,"Class2","X",71.952,60,50.991
60.647,5.485,61.313,"Y",53.396,48.953,51.287,"Class2","P",80.114,65,52.793
59.543,17.482,36.958,"X",37.934,44.208,34.85,"Class2","P",28.283,75,53.201
48.544,48.046,60.835,"V",50.106,57.834,25.773,"Class1","R",82.001,46,80.862
62.84,52.419,55.133,"I",57.045,36.433,-5.41,"Class1","H",80.73,48,52.549
56.179,54.861,60.611,"I",84.769,42.01,52.685,"Class1","N",79.622,23,89.669
51.453,35.241,61.996,"X",42.712,63.671,28.224,"Class2","I",14.665,64,51.599
58.194,52.133,58.678,"S",27.437,34.089,40.193,"Class1","R",62.17,50,63.879
48.966,12.239,58.349,"X",36.481,1.875,36.211,"Class2","J",88.115,78,52.794
61.708,53.233,55.069,"S",45.201,41.571,55.218,"Class1","F",74.56,31,33.416
70.289,52.329,60.976,"E",27.408,61.163,13.871,"Class1","R",78.486,NA,12.62
64.657,53.962,39.854,"X",45.459,90.457,56.532,"Class2","I",54.574,68,51.089
28.874,14.328,75.989,NA,45.689,18.873,33.797,"Class2","P",51.632,57,51.341
49.107,53.756,58.993,"V",66.572,48.563,25.812,"Class1","R",74.901,49,82.634
56.154,52.77,57.46,"S",2.768,53.301,7.904,"Class1","N",74.331,45,60.077
31.963,24.901,63.033,"S",68.404,32.201,37.061,"Class2","O",38.358,66,53.141
19.024,51.063,46.363,"M",53.658,64.032,31.395,"Class2","X",18.926,70,52.379
30.766,18.215,40.421,"X",36.115,54.492,39.837,"Class2","J",38.751,85,52.228
65.867,54.78,56.107,"I",83.97,39.055,37.832,"Class1","H",87.536,56,55.847
59.855,51.112,58.266,"I",18.57,18.881,40.741,"Class1","T",85.095,23,92.802
56.527,50.998,60.427,"S",36.113,37.172,55.638,"Class1","N",82.497,39,28.692
33.876,52.187,63.738,"S",45.245,88.808,63.635,"Class2","I",91.393,81,51.169
41.737,24.54,67.755,"Y",45.939,82.992,23.562,"Class2","J",30.315,60,50.888
50.878,42.418,35.452,"I",71.635,95.368,35.278,"Class2","I",50.305,72,52.404
67.688,49.65,60.33,"V",61.385,49.113,26.248,"Class1","F",93.384,NA,81.323
62.565,52.551,55.575,"E",66.386,35.158,72.284,"Class1","N",81.479,31,89.446
56.056,50.542,55.174,"E",64.05,78.851,74.824,"Class1","H",93.515,57,77.175
57.592,50.659,64.022,"S",38.197,44.211,19.779,"Class2","X",65.077,58,50.506
21.29,33.883,45.825,"X",63.965,88.88,8.571,"Class2","J",21.021,90,52.661
52.4,54.303,59.651,"S",57.548,18.37,73.395,"Class1","H",84.005,40,48.308
51.19,48.826,55.505,"I",56.748,48.763,48.148,"Class1","T",76.783,53,67.954
54.315,51.838,57.815,NA,72.937,48.107,24.343,"Class1","T",80.007,35,31.564
18.509,25.164,64.241,"I",56.447,82.314,37.126,"Class2","J",95.489,79,52.446
49.076,19.189,51.247,"I",67.624,45.806,32.474,"Class2","I",16.648,56,52.831
34.945,15.087,72.32,"S",64.769,22.693,48.839,"Class2","I",41.363,85,50.063
16.597,36.72,69.578,"Y",58.325,54.391,48.6,"Class2","X",68.974,86,53.846
35.481,26.941,36.221,"X",69.498,64.652,55.3,"Class2","X",19.926,88,53.974
47.878,52.322,57.083,"W",55.516,65.935,21.426,"Class1","F",74.741,NA,105.147
53.331,51.216,39.746,"I",49.54,61.185,42.42,"Class2","O",34.03,77,51.807
59.755,49.547,55.237,"I",18.506,46.887,71.075,"Class1","N",86.026,32,79.752
62.439,7.798,77.606,"S",55.93,36.505,60.254,"Class2","X",57.687,88,53.44
40.316,21.819,57.94,"I",59.866,65.466,30.292,"Class2","X",24.087,62,51.674
57.601,53.328,58.838,"W",13.292,41.628,54.942,"Class1","T",71.539,36,55.404
57.376,49.476,59.236,"V",0.843,63.13,48.216,"Class1","R",94.488,34,71.19
44.28,23.198,43.434,"M",65.824,54.692,55.358,"Class2","J",70.417,72,52.057
71.183,49.96,58.928,"V",56.647,39.448,79.11,"Class1","F",88.302,44,55.693
69.17,52.599,59.396,"S",34.591,39.317,42.158,"Class1","F",79.504,56,54.206
28.83,59.938,54.808,"S",48.04,59.689,42.773,"Class2","J",69.924,60,50.455
24.713,47.725,55.864,"Y",40.554,61.387,14.463,"Class2","J",49.799,71,51.283
59.204,51.75,55.571,"W",1.762,53.383,27.416,"Class1","H",75.455,39,56.783
56.59,53.74,44.971,"I",33.548,35.28,43.68,"Class2","I",47.323,56,50.994
58.609,52.231,60.912,"I",63.435,46.36,66.765,"Class1","N",84.223,44,35.848
67.588,48.405,60.073,"I",80.688,60.576,58.417,"Class1","T",70.045,31,36.635
62.664,49.393,58.868,"V",24.102,46.55,23.875,"Class1","F",69.683,55,68.366
50.556,50.973,58.283,"W",55.054,68.463,35.429,"Class1","T",71.664,43,117.782
47.409,8.506,74.779,"X",71.359,38.577,25.995,"Class2","I",29.881,NA,50.614
69.27,50.16,55.006,"S",19.378,53.325,9.665,"Class1","F",77.452,28,67.864
56.17,50.276,57.935,"I",77.553,52.455,37.769,"Class1","R",82.913,30,74.902
31.126,47.963,66.682,"X",56.508,-3.592,48.923,"Class2","P",21.447,86,50.612
49.238,50.975,56.544,"S",41.167,52.003,51.525,"Class1","F",79.193,28,91.989
41.504,45.396,74.495,"M",31.815,65.33,35.028,"Class2","X",21.27,61,50.047
57.608,49.243,55.422,"W",15.016,43.174,39.165,"Class1","T",75.442,40,29.986
23.472,16.158,46.842,"I",62.776,50.423,22.002,"Class2","J",51.732,61,52.438
69.773,54.164,56.687,"V",7.665,46.722,62.014,"Class1","N",69.335,50,93.17
15.024,15.776,77.51,NA,36.441,31.29,47.931,"Class2","X",69.769,88,52.217
24.58,21.441,33.596,"S",60.16,-10.251,29.819,"Class2","O",94.938,59,51.457
23.75,52.776,49.503,"X",68.997,12.314,15.503,"Class2","J",113.539,86,53.285
66.555,54.489,56.968,"I",11.385,50.322,33.402,"Class1","R",88.658,30,59.259
65.304,19.815,63.164,"X",71.686,52.764,24.729,"Class2","P",65.655,NA,52.605
53.868,19.543,70.813,"I",71.569,64.143,30.864,"Class2","O",41.853,61,52.626
23.051,5.037,37.145,"S",62.53,83.438,15.042,"Class2","I",33.511,80,50
47.334,52.101,59.922,"E",46.433,32.697,50.851,"Class1","R",77.337,51,37.376
49.546,26.747,78.558,"S",34.295,6.886,51.207,"Class2","I",74.3,NA,52.12
61.155,54.711,55.385,"V",21.374,58.126,48.311,"Class1","R",86.304,28,64.347
55.292,21.631,56.818,"X",69.696,24.903,58.65,"Class2","J",99.237,71,50.502
67.243,52.464,56.35,"E",1.507,51.898,13.742,"Class1","R",92.192,38,70.596
55.773,51.599,58.968,"V",19.336,54.107,27.775,"Class1","R",87.079,NA,63.822
40.353,58.858,52.688,"X",66.948,9.985,31.732,"Class2","J",14.543,90,53.624
62.836,51.563,59.086,"W",65.557,47.847,56.255,"Class1","N",86.238,46,19.776
22.005,45.497,40.164,"M",72.244,1.296,41.551,"Class2","I",64.333,57,49.626
68.048,49.084,60.656,"V",19.392,53.178,-7.704,"Class1","F",76.975,46,44.546
69.562,49.512,56.073,"V",63.309,43.244,38.662,"Class1","F",81.325,NA,37.799
48.392,48.95,59.195,"I",4.965,44.825,56.095,"Class1","T",67.558,26,79.067
52.441,54.613,57.565,"V",35.953,58.779,30.6,"Class1","R",81.912,27,61.037
59.963,50.278,56.232,"E",25.394,54.535,10.825,"Class1","N",78.282,51,72.705
61.07,14.57,46.793,"X",61.131,57.643,23.71,"Class2","I",53.955,66,52.714
58.516,50.55,58.16,"I",14.715,41.159,42.197,"Class1","F",92.541,45,36.224
60.713,51.265,55.773,"S",80.845,48.633,41.973,"Class1","T",70.284,51,66.083
59.294,50.008,56.367,"V",24.762,51.842,76.919,"Class1","F",84.487,29,106.34
32.364,50.429,61.714,"I",62.136,74.768,41.991,"Class2","X",11.805,68,51.426
30.157,31.769,54.248,"Y",43.709,36.56,59.452,"Class2","J",34.142,69,52.408
60.692,50.051,58.594,"V",35.16,76.478,16.403,"Class1","H",84.199,38,82.085
40.385,17.213,65.108,"M",68.112,31.988,36.794,"Class2","P",5.908,68,53.457
30.992,13.21,35.843,"M",38.831,105.366,17.296,"Class2","O",44.861,90,50.723
52.689,50.816,60.658,"E",63.994,47.405,30.387,"Class1","H",74.654,40,65.071
67.716,51.33,56.558,"W",31.762,52.461,41.815,"Class1","N",90.071,47,77.383
50.97,52.382,58.065,"W",65.133,62.07,47.77,"Class1","R",78.263,45,66.942
21.106,16.396,50.441,"Y",31.676,55.693,58.426,"Class2","X",71.736,77,53.774
65.985,49.079,58.027,"V",45.824,65.963,70.265,"Class1","N",99.948,28,50.487
63.906,51.691,59.02,"S",5.468,63.081,31.779,"Class1","N",79.817,40,52.457
51.958,52.653,56.119,"I",82.638,75.99,34.678,"Class1","T",65.367,26,60.578
33.887,29.639,45.153,NA,35.438,80.786,20.275,"Class2","I",46.533,88,50.968
41.393,13.407,37.633,"S",69.75,70.613,50.895,"Class2","O",38.512,86,51.021
18.642,18.543,42.47,"X",72.631,37.826,57.366,"Class2","X",57.599,84,49.502
31.004,7.102,66.395,"X",41.216,100.317,18.325,"Class2","P",36.635,63,53.45
48.101,11.92,63.977,"S",49.881,70.823,49.325,"Class2","J",77.502,75,53.478
50.374,53.441,60.428,"S",25.786,46.741,13.684,"Class1","F",83.075,43,59.026
68.111,48.433,56.033,"I",75.822,66.128,47.068,"Class1","T",80.953,35,89.485
63.32,53.007,56.681,"S",76.431,60.278,29.051,"Class1","F",79.519,24,94.1
49.899,51.316,55.54,"S",75.95,57.506,24.059,"Class1","N",87.813,32,65.835
57.31,48.693,58.068,"S",27.091,44.08,52.712,"Class1","R",68.215,NA,67.033
46.698,47.822,64.001,"X",33.521,9.648,32.871,"Class2","J",-19.805,67,55.189
55.591,48.409,57.851,"I",77.011,65.382,38.132,"Class1","T",77.127,35,38.551
65.929,51.743,55.633,"E",11.037,44.505,79.784,"Class1","T",73.273,21,48.956
60.297,50.954,57.846,"E",2.988,53.109,33.196,"Class1","H",81.011,21,86.662
52.304,51.025,57.374,"S",61.789,46.93,20.661,"Class1","H",86.573,21,94.511
57.941,52.321,57.851,"E",11.201,53.063,17.954,"Class1","R",79.625,43,52.81
34.125,52.805,52.12,"M",44.479,68.911,38.928,"Class2","X",27.545,85,52.796
66.01,48.661,55.009,"E",10.64,40.343,31.138,"Class1","N",80.187,31,94.86
56.594,52.231,56.116,"V",20.806,62.614,-4.811,"Class1","F",73.398,37,86.594
70.221,53.688,60.42,"V",8.906,38.189,55.419,"Class1","R",77.248,46,75.352
20.049,29.816,39.493,"I",53.477,37.083,31.855,"Class2","O",58.484,87,51.365
41.398,35.596,37.476,"M",45.398,25.738,36.819,"Class2","J",25.227,73,52.064
63.777,48.299,57.149,"W",16.651,39.581,42.672,"Class1","F",72.167,55,112.805
63.395,54.449,59.404,"I",56.793,56.573,46.861,"Class1","N",82.959,55,56.797
56.486,49.059,59.019,"W",55.529,39.895,13.655,"Class1","T",83.444,34,75.72
34.543,14.945,76.017,"X",43.398,97.769,5.737,"Class2","I",58.851,62,51.171
62.087,49.968,58.473,"I",57.871,56.912,33.034,"Class1","H",72.058,30,54.361
61.486,51.872,56.894,"V",65.84,60.082,33.781,"Class1","F",84.872,33,101.86
43.251,16.464,64.947,"I",30.469,34.983,34.22,"Class2","O",69.239,84,53.019
61.676,50.26,60.667,"I",3.968,53.533,-3.049,"Class1","T",80.14,22,66.616
49.318,48.861,57.126,"W",75.241,39.641,75.281,"Class1","N",83.031,31,49.612
39.142,7.32,63.987,"Y",50.116,71.608,17.321,"Class2","X",98.505,59,51.966
55.339,33.096,62.566,"S",52.145,61.572,69.226,"Class2","O",130.659,82,49.646
42.238,29.925,64.453,"Y",43.802,30.742,56.686,"Class2","X",56.333,90,51.949
69.189,54.886,57.801,NA,59.863,44.515,9.488,"Class1","N",89.888,33,18.2
39.654,30.363,49.285,NA,44.655,12.439,56.081,"Class2","P",66.673,57,51.821
58.97,54.69,59.377,"W",1.607,23.68,51.604,"Class1","R",90.32,26,71.955
58.039,49.96,57.772,"W",47.358,61.869,1.609,"Class1","N",72.642,48,51.868
20.357,4.126,37.862,"X",49.054,114.147,9.295,"Class2","O",28.366,61,52.047
18.68,33.238,77.542,"X",57.183,30.499,41.397,"Class2","X",89.529,64,53.602
51.967,53.537,47.811,"M",69.753,83.71,39.238,"Class2","I",81.247,64,52.325
56.17,54.261,60.304,"V",26.655,53.977,35.94,"Class1","N",72.667,31,89.124
60.265,50.327,55.755,"E",33.566,81.202,71.103,"Class1","F",77.604,30,59.194
60.721,49.464,59.334,"W",34.672,54.371,59.246,"Class1","R",83.162,55,75.019
60.317,54.853,60.04,"I",80.319,63.483,24.825,"Class1","R",75.398,51,118.138
22.312,17.304,76.109,"X",40.565,65.338,68.828,"Class2","J",103.924,58,52.852
58.984,49.771,58.894,NA,42.357,65.81,90.385,"Class1","R",76.879,29,71.759
65.415,17.751,35.341,"I",71.238,52.34,36.191,"Class2","I",60.868,70,50.927
37.398,43.855,80.827,"Y",55.09,17.99,17.095,"Class2","P",2.215,63,50.189
60.889,53.726,57.502,"S",49.652,50.028,26.178,"Class1","T",78.397,32,44.624
35.728,26.986,43.617,"Y",66.08,65.529,65.51,"Class2","P",47.324,61,51.831
41.396,11.449,76.737,"Y",64.836,6.397,18.787,"Class2","O",100.844,75,51.529
47.424,50.803,55.589,"W",81.995,45.046,66.304,"Class1","F",83.341,32,53.379
35.951,54.491,58.475,"S",42.34,70.098,35.403,"Class2","X",111.597,82,53.174
49.899,37.299,52.346,"Y",60.239,48.875,10.388,"Class2","O",41.497,59,52.827
64.242,49.896,55.522,"S",28.611,34.415,37.758,"Class1","R",85.71,36,70.254
70.555,51.733,56.883,"E",40.993,58.113,47.56,"Class1","N",76.766,53,110.703
24.122,4.865,49.188,"S",54.708,1.652,49.704,"Class2","J",31.504,70,52.163
39.07,57.766,51.048,"I",64.397,80.354,51.778,"Class2","J",58.996,78,51.86
48.859,53.224,55.001,"I",29.081,45.689,15.486,"Class1","H",83.639,28,46.122
42.523,17.497,37.53,"S",43.872,25.815,40.372,"Class2","X",67.442,80,50.775
69.134,49.339,60.605,"E",45.637,34.51,52.213,"Class1","F",76.094,55,49.371
62.619,48.734,56.915,"I",61.497,42.463,1.774,"Class1","R",83.622,48,56.225
70.64,48.049,57.243,"E",24.01,29.384,35.351,"Class1","R",83.327,51,111.817
69.525,48.159,60.262,"I",35.688,52.295,80.908,"Class1","H",91.047,51,33.984
22.637,29.26,42.584,"S",64.939,127.429,41.169,"Class2","X",80.4,75,50.972
50.772,49.153,60.277,"V",51.17,55.453,46.592,"Class1","R",72.657,33,51.435
65.028,52.776,59.375,"V",50.526,33.297,47.021,"Class1","F",79.855,46,25.831
23.324,20.101,41.445,"I",36.859,51.914,28.877,"Class2","I",93.403,60,49.046
41.173,3.857,68.217,"X",61.455,45.097,26.102,"Class2","X",5.094,83,53.486
71.841,50.638,57.851,"V",43.616,44.105,39.742,"Class1","R",76.541,43,81.985
22.496,9.453,53.82,"S",55.111,66.201,36.182,"Class2","X",85.582,88,52.628
54.714,55.695,41.84,"S",50.111,103.96,41.682,"Class2","J",101.96,90,50.794
48.93,50.256,55.675,"I",84.672,39.798,51.386,"Class1","N",80.49,21,91.635
66.179,51.111,59.836,"W",54.264,47.587,34.771,"Class1","H",90.375,21,48.136
47.711,52.327,60.759,"I",75.585,46.201,38.304,"Class1","F",86.963,25,73.156
62.299,42.582,37.704,"I",37.543,46.704,55.855,"Class2","P",32.001,87,52.383
53.735,51.552,55.386,"E",79.641,50.472,88.479,"Class1","H",84.39,43,52.174
57.969,50.382,55.929,"E",37.851,53.622,64.718,"Class1","T",82.098,30,65.181
22.799,35.475,74.64,"Y",65.994,50.639,57.016,"Class2","X",65.107,62,52.025
29.671,50.156,67.178,"S",69.673,39.805,15.271,"Class2","X",73.699,90,50.097
50.064,49.443,57.313,"I",55.667,57,59.654,"Class1","F",92.609,23,43.498
20.636,37.07,52.86,"M",51.673,72.064,38.38,"Class2","J",26.652,74,52.568
60.547,48.794,55.327,"I",15.202,58.95,40.447,"Class1","H",80.991,42,37.336
48.636,54.7,57.321,"E",78.968,50.791,56.302,"Class1","H",76.444,22,103.385
28.029,47.088,73.967,"M",54.622,120.377,40.004,"Class2","J",68.951,72,50.745
16.454,3.356,63.497,"M",54.569,95.11,34.754,"Class2","I",77.781,88,51.25
59.726,52.013,59.179,"S",8.657,34.699,49.528,"Class1","H",79.967,33,34.525
67.384,53.091,57.018,"V",25.493,46.733,51.349,"Class1","T",74.591,24,69.838
55.35,37.362,43.89,"I",53.1,49.465,48.723,"Class2","J",85.102,85,50.103
51.222,50.886,56.873,"V",2.567,72.907,16.931,"Class1","R",89.658,44,39.674
63.63,54.527,58.686,"S",27.635,23.509,49.482,"Class1","H",75.985,32,61.526
61.975,14.024,48.244,"I",31.477,53.925,38.897,"Class2","X",60.029,78,54.371
68.585,52.379,56.927,"S",0.209,67.054,31.358,"Class1","F",71.312,31,42.934
59.604,48.726,57.553,NA,61.493,43.267,48.795,"Class1","F",66.517,41,57.183
53.596,54.538,58.971,"S",74.109,62.646,38.299,"Class1","F",65.459,NA,72.153
71.015,52.245,58.286,"W",11.856,41.072,23.105,"Class1","T",85.893,51,69.437
57.503,34.498,60.467,"Y",62.273,53.42,23.032,"Class2","J",-9.113,65,54.039
48.065,53.647,64.924,"M",62.667,62.448,54.154,"Class2","P",96.205,73,53.105
47.528,54.273,58.229,"I",53.834,49.74,31.263,"Class1","T",84.222,26,45.894
62.128,9.156,41.186,"S",39.415,20.555,37.32,"Class2","J",-10.317,79,54.05
57.62,50.865,60.743,"W",17.743,47.719,67.815,"Class1","N",79.358,36,48.384
31.261,12.718,51.862,"X",55.675,32.369,31.654,"Class2","J",32.573,80,49.683
63.616,54.407,55.423,"E",28.025,51.728,69.971,"Class1","H",91.688,37,75.849
63.895,21.429,50.549,"Y",57.684,104.085,65.451,"Class2","J",100.234,86,51.308
71.407,51.01,55.91,"S",52.192,50.256,27.976,"Class1","H",80,42,66.756
57.015,53.694,59.921,NA,58.493,56.968,50.496,"Class1","N",75.128,36,44.402
34.908,57.187,60.18,"X",47.184,50.757,20.563,"Class2","X",-2.109,83,51.007
50.672,53.186,57.472,"S",71.316,55.802,35.85,"Class1","H",78.004,NA,80.59
53.757,49.633,59.794,"I",25.011,48.018,43.075,"Class1","H",74.842,33,74.791
64.31,60.336,74.887,"X",37.942,64.177,14.691,"Class2","O",8.866,63,51.535
45.952,34.509,68.946,"Y",42.448,32.002,56.636,"Class2","J",91.961,70,51.428
31.639,21.309,33.97,"Y",70.8,81.329,42.506,"Class2","X",60.029,80,50.755
60.683,44.16,61.456,"Y",61.599,58.558,48.648,"Class2","X",55.121,85,48.897
55.136,36.558,41.16,"Y",47.881,73.207,35.917,"Class2","O",38.076,71,50.959
52.237,53.311,59.196,"V",54.862,42.082,50.016,"Class1","H",71.988,21,76.458
28.851,5.823,46.049,"X",50.37,41.378,43.683,"Class2","O",68.065,NA,51.785
67.354,51.913,56.52,"W",48.631,55.611,-4.283,"Class1","F",78.84,38,61.9
54.171,30.438,80.626,"Y",35.703,49.971,29.105,"Class2","X",41.857,76,51.399
56.095,50.485,60.291,"I",26.353,48.092,48.349,"Class1","N",63.844,40,80.915
