"FWS1","KXE2","AYC3","YFR4","GBL5","JUT6","WLV7","FJH8","HGF9","YZT10","Output1","COL11"
57.815,6,31.633,41.659,67.955,49,54.06,65.974,59.205,56.161,"Class4","E"
41.198,98,33.135,17.526,47.442,80,57.879,81.196,78.836,70.342,"Class2","C"
74.956,64,34.577,86.286,21.38,73,60.282,24.286,12.477,50.382,"Class1","R"
69.133,46,38.523,86.329,72.245,71,54.666,27.165,29.391,49.484,"Class1","E"
26.511,92,66.182,11.498,35.455,71,66.812,88.176,71.716,9.865,"Class2","G"
66.156,66,3.568,54.137,33.412,73,51.953,62.499,35.376,66.507,"Class3","W"
37.911,66,14.883,72.932,32.441,84,53.724,61.788,63.79,60.56,"Class3","I"
74.087,61,29.34,45.895,17.648,59,74.989,81.131,60.858,54.039,"Class5","T"
25.547,65,14.362,8.569,36.116,69,51.848,61.251,68.131,63.427,"Class3","V"
46.879,49,24.215,41.13,67.474,47,67.325,78.951,60.911,56.067,"Class5","G"
19.373,57,43.262,43.102,48.569,49,72.549,74.599,90.157,64.226,"Class5","Y"
64.561,39,32.399,86.469,50.616,62,58.883,34.749,21.438,7.243,"Class1","P"
30.609,62,20.335,33.742,33.395,90,31.811,60.863,85.361,70.362,"Class3","I"
55.472,65,8.303,13.813,33.346,80,23.686,59.962,77.454,54.675,"Class3","W"
25.02,63,11.776,67.871,35.583,77,49.924,60.975,48.409,62.324,"Class3","W"
87.919,39,37.477,86.381,25.139,52,51.638,24.349,13.228,89.014,"Class1","P"
44.497,66,5.173,27.805,35.628,57,36.182,59.824,41.885,62.069,"Class3","W"
4.032,63,20.815,76.147,34.512,83,55.79,63.761,51.8,66.557,"Class3","I"
59.338,93,48.198,36.639,37.69,65,68.947,NA,56.537,61.05,"Class2","T"
52.784,7,55.155,17.49,71.351,60,36.888,30.25,66.456,41.816,"Class4","E"
59.874,86,82.238,18.213,47.72,44,50.794,85.028,79.667,74.093,"Class2","T"
55.702,7,41.472,34.642,68.286,42,26.556,65.02,82.388,84.136,"Class4","F"
37.123,51,32.973,61.75,34.58,58,75.804,63.956,87.571,40.247,"Class5","J"
34.236,63,30.248,46.653,35.168,54,25.045,85.188,97.512,63.714,"Class5","J"
51.964,6,39.068,31.808,63.364,60,23.495,62.155,65.361,66.83,"Class4","F"
58.005,84,24.614,33.748,37.892,77,70.973,82.97,65.863,48.534,"Class2","M"
-6.013,65,5.248,33.754,32.821,59,54.579,62.364,77.745,73.746,"Class3","I"
43.696,95,70.761,23.288,40.084,44,75.356,80.457,79.303,71.725,"Class2","M"
58.996,5,41.722,35.529,73.378,57,11.594,47.585,41.365,58.279,"Class4","L"
75.078,NA,8.537,48.605,34.099,92,52.035,60.634,82.798,76.276,"Class3","S"
21.706,95,73.972,9.264,37.709,61,67.999,86.878,68.87,70.558,"Class2","M"
55.299,5,29.984,22.943,66.187,44,33.649,51.48,59.135,25.366,"Class4","B"
72.549,53,33.911,86.78,58.396,82,61.257,30.915,22.235,34.781,"Class1","U"
55.57,7,47.887,43.582,68.592,44,39.194,39.569,42.398,32.201,"Class4","E"
18.635,80,60.368,63.623,2.36,48,10.825,75.392,76.708,78.149,"Class5","J"
76.658,80,28.886,14.253,43.87,58,75.543,83.439,72.742,53.047,"Class2","S"
76.387,68,29.748,86.381,31.978,55,67.786,34.606,50.586,130.072,"Class1","R"
-26.762,62,21.338,54.863,33.535,70,31.38,60.668,72.86,53.078,"Class3","A"
22.27,43,58.17,51.6,22.267,58,64.97,61.515,61.189,87.039,"Class5","J"
31.83,63,46.236,46.971,73.777,56,74.963,109.785,64.629,35.935,"Class5","Y"
76.78,68,34.008,86.153,66.204,73,88.892,33.14,32.662,55.88,"Class1","U"
12.383,97,36.336,-2.041,46.018,58,41.917,86.694,68.633,58.932,"Class2","M"
52.709,44,31.61,86.464,51.921,53,51.415,23.134,8.745,23.96,"Class1","E"
32.041,61,33.775,33.139,2.989,63,75.999,44.783,72.02,69.069,"Class5","T"
68.804,79,49.227,30.545,36.031,50,49.235,88.376,72.495,26.764,"Class2","M"
78.951,40,46.321,57.582,13.429,54,33.406,10.101,98.075,62.166,"Class5","T"
86.893,63,4.232,25.51,32.931,93,51.967,58.89,59.6,73.363,"Class3","S"
84.167,97,63.619,19.18,35.763,60,55.58,82.235,70.275,46.457,"Class2","C"
10.149,85,51.106,36.046,37.907,75,54.227,88.745,70.615,54.33,"Class2","S"
60.043,6,51.471,34.102,68.145,54,9.85,77.786,70.839,42.176,"Class4","E"
70.219,67,19.818,45.121,35.497,69,51.021,60.446,83.577,61.632,"Class3","A"
93.975,68,37.944,86.278,50.925,77,80.809,38.374,11.526,101.883,"Class1","R"
44.981,79,32.263,20.31,35.58,51,51.364,80.933,65.358,30.496,"Class2","C"
13.176,63,14.073,21.494,33.006,80,24.183,60.766,46.552,87.026,"Class3","V"
40.013,65,4.081,53.789,36.454,80,29.151,62.173,36.145,60.403,"Class3","V"
83.573,46,36.492,86.586,85.904,66,89.849,24.899,32.827,102.086,"Class1","E"
15.961,68,20.838,48.218,32.525,92,45.302,62.486,80.175,63.955,"Class3","V"
37.545,60,33.833,54.538,59.277,44,23.663,122.641,79.327,77.708,"Class5","G"
38.868,48,58.405,70.766,59.834,43,55.219,10.98,63.624,66.489,"Class5","G"
57.907,90,16.337,14.714,37.427,64,41.469,76.722,49.975,77.115,"Class2","M"
64.481,60,34.187,86.05,43.266,75,59.838,33.066,26.32,54.663,"Class1","P"
36.58,63,41.177,44.766,79.385,63,50.308,NA,71.439,72.422,"Class5","G"
55.547,6,37.864,46.06,70.729,47,26.085,44.878,71.663,61.636,"Class4","B"
27.063,77,56.268,51.568,43.265,43,40.315,58.069,76.871,68.98,"Class5","Y"
53.3,76,46.592,22.931,44.753,48,41.265,84.808,65.603,85.387,"Class2","G"
48.919,85,52.51,65.915,91.398,67,42.058,78.029,71.167,81.676,"Class5","P"
51.507,5,56.731,42.212,63.237,41,46.933,45.282,75.995,46.01,"Class4","B"
59.861,44,29.164,85.83,61.935,76,77.159,19.874,26.764,37.046,"Class1","V"
51.803,7,46.613,42.491,63.968,33,38.684,49.606,42.682,38.309,"Class4","B"
38.035,61,42.59,54.836,90.484,54,54.842,79.792,86.939,81.169,"Class5","P"
63.902,45,33.796,86.729,43.976,75,50.996,23.357,12.792,99.945,"Class1","E"
24.428,62,54.719,45.099,93.512,58,22.614,15.528,68.122,47.7,"Class5","Y"
76.331,75,83.61,7.759,44.38,58,60.237,85.017,59.071,15.105,"Class2","C"
11.924,79,57.935,71.969,59.385,54,43.559,53.145,79.101,60.122,"Class5","J"
73.411,65,33.516,86.773,82.215,74,64.159,23.713,47.208,74.272,"Class1","P"
86.126,36,30.532,86.478,39.657,60,62.001,29.662,38.264,34.993,"Class1","R"
57.293,74,39.494,45.059,12.612,66,13.387,28.875,98.455,50.726,"Class5","G"
62.612,53,32.942,86.345,37.693,83,50.22,25.32,31.942,59.15,"Class1","V"
-0.343,56,52.379,67.735,27.228,59,42.334,29.375,64.546,54.786,"Class5","J"
25.327,55,46.236,40.59,90.405,53,25.055,34.275,59.613,60.389,"Class5","T"
73.765,55,30.383,86.623,29.653,65,83.104,36.382,22.041,35.191,"Class1","U"
82.225,65,14.244,59.229,35.089,84,26.381,61.874,49.89,68.236,"Class3","W"
53.154,6,42.737,22.878,64.131,54,9.009,49.734,52.826,77.474,"Class4","F"
92.588,79,53.915,15.443,34.398,44,55.061,84.843,59.461,27.173,"Class2","S"
77.54,54,30.372,86.829,29.511,78,75.37,25.242,12.994,54.561,"Class1","U"
42.202,73,75.397,22.524,40.962,69,76.882,88.481,58.98,71.47,"Class2","T"
61.236,NA,35.088,86.59,51.898,64,46.735,26.641,24.311,72.195,"Class1","V"
53.146,7,43.397,56.591,72.264,64,39.091,40.358,68.442,37.633,"Class4","B"
-22.42,65,13.961,20.441,36.93,88,28.559,62.354,65.075,65.106,"Class3","A"
93.61,64,6.399,46.386,36.504,61,29.829,59.552,72.057,55.479,"Class3","V"
11.222,63,5.388,32.197,33.558,65,37.948,59.791,40.469,59.284,"Class3","V"
58.145,62,22.547,17.808,36.928,77,53.881,61.22,30.167,64.308,"Class3","V"
57.642,78,41.514,19.406,46.712,67,67.929,86.934,49.525,27.095,"Class2","M"
59.23,5,46.418,40.081,68.787,33,24.478,63.88,79.616,44.824,"Class4","F"
33.177,81,58.083,22.152,42.751,68,69.302,83.894,65.583,35.581,"Class2","G"
26.349,77,58.197,55.671,34.722,65,26.67,76.724,87.106,80.68,"Class5","J"
69.812,59,34.976,86.145,40.846,64,59.281,26.181,43.002,42.617,"Class1","R"
50.007,7,47.216,29.172,67.536,59,50.69,46.768,74.231,49.112,"Class4","B"
52.362,5,58.252,34.58,72.227,39,22.924,59.58,59.458,73.05,"Class4","E"
122.18,67,5.494,34.5,33.508,91,54.983,58.306,38.175,84.063,"Class3","W"
-1.673,51,41.503,53.162,13.062,56,73.384,62.69,68.542,70.967,"Class5","J"
53.643,6,37.046,15.98,74.018,53,28.842,66.368,51.228,78.394,"Class4","E"
80.586,99,14.675,12.639,47.314,81,48.989,85.626,68.093,61.082,"Class2","T"
40.748,67,12.905,82.687,34.354,61,24.232,61.315,44.162,67.391,"Class3","A"
22.504,91,17.13,10.481,38.244,66,57.894,84.89,73.782,73.469,"Class2","C"
58.142,6,31.099,17.439,72.183,30,52.924,NA,68.794,33.329,"Class4","J"
50.917,6,48.679,20.156,67.026,65,33.717,47.622,45.712,35.314,"Class4","E"
41.387,50,36.766,86.277,80.899,57,88.352,24.088,39.615,94.517,"Class1","E"
80.435,46,38.581,86.4,65.007,53,82.593,28.806,12.957,40.408,"Class1","V"
48.884,NA,35.792,87.051,77.191,63,71.105,27.584,18.791,62.105,"Class1","R"
28.912,62,7.614,58.051,36.174,78,31.083,60.352,67.995,69.621,"Class3","I"
57.143,68,27.399,54.538,68.062,65,31.856,59.811,72.142,42.126,"Class5","P"
41.559,62,53.87,49.413,28.963,49,71.578,53.016,66.28,58.554,"Class5","G"
5.498,68,12.113,63.683,33.253,83,34.772,61.685,77.845,67.984,"Class3","I"
74.034,38,28.495,86.594,49.287,75,53.798,28.549,32.685,45.442,"Class1","R"
61.558,76,18.341,25.436,38.471,55,69.484,82.172,60.41,30.732,"Class2","G"
37.208,95,37.121,27.541,39.891,75,64.78,85.264,69.68,44.066,"Class2","C"
55.658,5,38.204,27.574,69.857,32,46.302,36.737,78.889,56.553,"Class4","L"
23.034,42,44.263,41.451,85.719,67,35.851,64.5,70.684,84.26,"Class5","Y"
34.675,67,8.023,48.257,33.229,62,32.414,61.097,28.909,56.79,"Class3","W"
40.099,NA,25.435,57.29,13.426,64,53.463,78.669,64.9,76.367,"Class5","G"
53.03,6,51.971,41.205,65.722,46,17.63,39.361,60.128,52.331,"Class4","B"
58.67,6,47.699,23.835,73.191,46,24.538,56.586,48.541,45.333,"Class4","L"
2.693,46,46.446,55.647,66.297,44,35.278,NA,76.798,79.405,"Class5","Y"
56.103,5,49.63,38.141,63.576,37,44.2,32.44,73.078,45.564,"Class4","F"
74.041,67,14.31,83.304,32.048,86,48.26,61.185,46.168,60.512,"Class3","S"
72.785,36,29.284,87.201,40.592,80,83.631,23.93,17.73,80.07,"Class1","E"
57.625,68,13.745,64.441,33.865,82,25.012,60.459,68.322,73.335,"Class3","V"
29.244,64,19.027,94.174,36.093,73,36.113,61.981,78.804,63.165,"Class3","V"
26.51,67,11.99,58.239,35.628,89,54.798,60.423,71.443,80.133,"Class3","A"
50.771,91,24.901,34.908,45.02,69,58.33,81.663,53.312,53.046,"Class2","T"
54.708,5,40.965,31.093,71.04,34,8.948,44.507,56.613,65.899,"Class4","F"
52.015,7,52.225,38.072,63.963,49,9.073,80.65,70.56,50.59,"Class4","B"
43.432,93,40.729,27.587,45.057,56,43.721,86.167,48.808,86.121,"Class2","G"
53.957,5,56.269,25.893,71.886,33,12.428,34.726,76.054,57.781,"Class4","F"
41.924,67,8.128,12.066,35.35,71,22.549,62.031,71.996,79.093,"Class3","S"
75.032,60,33.815,86.909,63.962,80,50.761,23.635,9.2,69.885,"Class1","V"
54.78,6,52.553,35.8,70.519,36,49.897,22.275,43.216,47.333,"Class4","F"
72.067,80,20.251,3.606,34.489,80,61.026,NA,60.369,84.88,"Class2","M"
97.531,66,3.833,47.861,35.787,76,45.621,61.128,55.017,67.578,"Class3","A"
28.131,68,9.853,68.3,33.77,82,21.959,63.529,62.151,64.473,"Class3","V"
51.333,62,11.304,54.11,35.159,60,30.444,NA,22.711,65.317,"Class3","I"
91.952,81,40.124,14.822,46.1,61,71.425,79.729,57.9,49.109,"Class2","T"
17.24,80,15.123,20.145,47.043,66,58.657,84.993,57.73,51.823,"Class2","C"
17.737,88,77.91,27.056,39.061,55,76.516,77.813,58.366,77.763,"Class2","M"
79.17,57,33.674,86.465,63.103,78,88.313,NA,31.277,94.496,"Class1","P"
-5.824,72,47.791,48.96,35.583,66,53.598,66.874,91.188,54.729,"Class5","T"
64.117,62,13.471,64.005,34.81,56,29.614,61.384,72.438,72.788,"Class3","A"
69.63,37,29.873,86.035,72.264,54,71.475,25.791,46.294,4.801,"Class1","U"
41.052,NA,34.499,60.15,24.958,49,39.09,74.122,87.918,68.494,"Class5","J"
52.733,6,37.449,24.65,74.014,48,13.407,66.123,56.265,55.908,"Class4","F"
80.106,81,46.089,23.115,43.778,53,50.157,88.994,77.256,56.476,"Class2","M"
12.08,74,79.361,15.443,40.761,48,57.921,84.981,53.563,49.974,"Class2","S"
54.734,7,31.08,20.605,73.723,41,41.373,40.833,50.457,31.44,"Class4","F"
29.355,56,45.667,81.235,11.457,46,16.646,38.89,94.389,53.776,"Class5","Y"
31.531,64,18.876,34.077,36.923,76,55.263,62.034,30.748,48.521,"Class3","W"
74.748,63,33.704,87.258,20.976,58,84.142,31.683,44.759,79.101,"Class1","R"
22.609,79,14.55,25.941,38.132,72,45.204,NA,53.689,56.151,"Class2","G"
26.024,56,44.422,58.657,14.382,58,34.621,108.951,99.046,61.379,"Class5","J"
60.129,55,34.983,86.694,84.235,56,82.288,NA,33.417,74.713,"Class1","R"
60.001,NA,68.962,12.953,38.01,75,41.506,83.017,79.298,65.015,"Class2","S"
91.574,NA,34.071,86.408,72.246,61,82.981,25.047,17.837,57.005,"Class1","P"
60.14,39,33.145,86.626,70.464,69,83.733,33.756,15.498,11.277,"Class1","V"
42.858,69,58.73,56.141,45.503,59,16.307,73.744,86.409,66.239,"Class5","Y"
32.315,66,20.431,20.482,36.009,60,42.321,63.238,29.784,57.594,"Class3","I"
34,84,47.976,40.586,70.305,46,42.177,43.992,96.119,69.991,"Class5","Y"
40.089,62,10.383,66.093,33.488,85,35.892,61.9,22.228,57.877,"Class3","V"
27.993,37,39.702,53.859,64.509,62,31.172,54.479,79.912,59.788,"Class5","G"
63.013,79,77.865,27.096,38.275,49,47.867,86.391,61.736,43.168,"Class2","G"
57.833,51,28.504,86.033,81.699,68,57.569,19.152,45.788,82.269,"Class1","E"
2.411,59,51.402,34.889,87.235,56,74.133,50.986,74.455,57.956,"Class5","J"
61.404,64,5.942,18.939,32.525,81,22.628,62.082,75.447,61.441,"Class3","I"
39.542,82,58.027,15.862,40.868,61,58.284,78.369,57.861,4.675,"Class2","M"
53.472,5,58.479,44.278,66.757,64,20.584,63.387,41.348,49.736,"Class4","J"
50.637,65,27.005,62.617,74.997,67,41.788,96.611,94.573,61.804,"Class5","J"
52.797,42,53.509,48.728,64.838,62,30.997,38.02,64.803,91.533,"Class5","P"
66.19,55,39.407,59.314,82.672,60,11.517,99.654,79.936,77.944,"Class5","T"
86.637,64,11.179,41.337,34.711,86,48.781,61.91,49.111,62.592,"Class3","A"
60.678,75,27.33,48.783,50.484,58,23.314,69.598,72.533,59.129,"Class5","G"
82.699,42,36.098,56.901,76.794,42,14.163,31.44,70.68,37.997,"Class5","P"
48.651,32,34.742,86.435,48.829,60,70.072,34.537,21.272,89.198,"Class1","P"
-13.151,64,20.131,42.956,33.461,70,26.852,60.869,29.722,61.552,"Class3","W"
81.853,48,29.08,86.086,87.727,52,59.572,29.908,28.631,48.582,"Class1","R"
88.961,34,32.14,86.478,41.912,64,43.282,31.41,17.644,59.806,"Class1","R"
93.242,NA,35.081,86.361,61.816,54,67.882,28.075,16.021,45.169,"Class1","P"
70.319,93,51.072,30.258,40.982,74,52.377,84.798,57.108,51.399,"Class2","S"
55.452,72,48.939,56.863,35.796,42,67.688,32.13,69.14,63.136,"Class5","T"
71.292,64,15.571,64.031,32.836,85,47.812,62.691,82.932,81.655,"Class3","S"
53.816,44,35.433,28.783,72.3,66,25.565,54.288,97.687,72.843,"Class5","G"
33.555,62,4.471,32.009,34.569,69,30.487,59.873,59.348,68.784,"Class3","S"
74.545,65,15.275,66.689,34.912,90,31.109,61.972,41.423,80.04,"Class3","V"
14.648,58,57.173,59.84,62.644,63,47.113,NA,86.45,67.876,"Class5","J"
43.725,51,47.958,45.744,65.596,56,18.491,31.495,72.446,50.929,"Class5","Y"
54.669,7,31.206,46.404,72.503,61,33.536,44.356,49.872,53.264,"Class4","J"
24.689,45,56.39,51.996,86.635,69,76.489,60.67,80.199,59.704,"Class5","T"
31.55,46,48.164,65.408,7.504,57,33.052,54.421,91.99,85.202,"Class5","T"
80.747,66,13.333,55.936,32.354,89,47.395,59.664,73.937,60.706,"Class3","V"
69.925,48,31.643,86.931,35.122,73,42.923,NA,29.152,-29.148,"Class1","E"
67.16,96,38.501,24.459,37.67,71,68.598,80.895,81.433,35.554,"Class2","G"
70.471,64,32.147,86.826,58.522,58,50.604,35.419,48.038,66.652,"Class1","P"
7.208,49,31.128,41.103,27.559,68,19.803,50.142,77.48,92.029,"Class5","J"
31.339,75,59.246,84.114,14.544,46,20.581,36.544,85.492,73.313,"Class5","G"
61.563,85,32.978,45.167,46.732,57,10.567,45.448,77.786,80.196,"Class5","P"
35.619,49,38.965,61.865,34.225,66,9.182,32.861,99.771,39.517,"Class5","T"
20.308,79,67.452,20.25,38.15,67,53.162,80.113,70.274,50.587,"Class2","S"
57.454,82,30.542,25.841,34.204,69,67.04,89.145,67.856,47.064,"Class2","M"
71.774,64,19.405,58.259,36.602,74,49.996,62.383,67.133,72.247,"Class3","A"
68.604,43,33.14,86.448,28.916,63,55.576,25.973,16.66,43.987,"Class1","E"
84.408,85,38.341,16.184,36.996,60,75.237,84.396,62.048,64.834,"Class2","C"
81.286,91,37.023,9.974,45.447,72,56.14,88.305,57.931,16.211,"Class2","S"
54.974,7,53.303,45.148,72.31,64,54.152,35.91,82.566,76.764,"Class4","E"
35.942,81,38.713,36.854,66.568,58,73.062,46.494,80.651,81.486,"Class5","T"
43.929,65,4.563,57.448,33.561,82,46.249,61.903,57.479,69.604,"Class3","W"
74.186,65,10.213,28.104,34.78,65,45.902,62.501,73.39,60.435,"Class3","S"
57.477,6,48.267,48.126,70.389,38,48.162,53.961,59.397,33.633,"Class4","L"
97.192,67,4.986,48.964,33.608,72,23.382,NA,24.265,56.73,"Class3","I"
44.114,47,53.485,76.286,22.319,61,29.963,2.623,73.215,54.291,"Class5","G"
67.307,83,60.082,27.582,35.305,49,61.48,82.601,77.531,53.474,"Class2","M"
75.514,65,37.235,86.594,43.953,63,67.603,36.435,22.804,51.142,"Class1","V"
50.545,7,36.031,31.179,66.274,42,12.672,85.902,62.846,52.088,"Class4","B"
61.158,62,11.859,37.504,32.606,85,49.081,59.785,18.477,66.66,"Class3","S"
34.633,56,60.087,57.771,0.528,69,13.342,41.424,97.512,68.057,"Class5","T"
54.74,6,36.907,48.258,68.944,33,8.807,38.24,79.088,33.842,"Class4","J"
50.874,5,57.624,31.403,70.507,53,34.343,50.267,46.03,71.268,"Class4","L"
53.541,6,58.148,31.938,71.196,40,38.158,57.064,69.516,61.912,"Class4","F"
40.205,75,38.044,39.6,61.803,68,53.115,48.97,66.686,57.235,"Class5","G"
48.471,73,35.11,16.377,41.884,44,63.955,82.697,70.538,14.576,"Class2","C"
71.836,NA,35.475,87.032,22.247,75,65.76,28.839,44.888,72.016,"Class1","V"
82.835,82,63.018,17.163,36.858,66,42.011,88.928,61.328,37.794,"Class2","S"
13.928,90,80.501,29.308,44.288,48,63.579,85.475,68.617,52.313,"Class2","G"
82.231,56,38.119,87.188,38.747,59,54.993,25.77,38.435,110.681,"Class1","E"
65.279,93,29.395,22.973,38.466,47,72.729,91.755,50.503,55.591,"Class2","M"
41.27,84,59.663,55.254,84.184,50,67.03,90.725,89.133,72.188,"Class5","G"
56.925,40,38.931,86.555,49.902,64,52.532,28.701,38.06,3.924,"Class1","U"
71.34,34,30.693,86.272,53.592,62,86.161,34.991,14.763,4.363,"Class1","P"
14.107,75,35.45,47.64,74.026,65,33.907,58.217,92.693,65.211,"Class5","P"
102.655,86,36.01,18.126,38.82,80,62.085,88.041,66.288,20.157,"Class2","G"
22.617,65,11.719,-36.033,36.34,60,37.523,62.02,73.73,64.705,"Class3","V"
34.545,96,17.755,37.327,36.914,74,41.795,84.242,73.374,18.213,"Class2","S"
33.296,74,76.011,34.621,45.149,74,44.594,86.936,65.299,70.125,"Class2","S"
63.547,62,3.962,47.415,33.977,67,43.687,62.029,23.92,72.861,"Class3","S"
71.224,64,29.317,87.042,63.695,63,93.734,34.634,42.837,35.808,"Class1","E"
23.11,67,36.487,48.022,88.821,51,43.068,90.505,70.624,88.121,"Class5","G"
69.122,50,34.862,85.598,56.766,62,53.978,29.596,46.007,79.048,"Class1","E"
52.835,7,37.909,34,72.111,39,33.087,45.889,63.642,40.51,"Class4","L"
15.574,65,10.057,68.328,32.032,81,30.676,62.382,56.08,70.597,"Class3","I"
55.04,43,29.351,86.687,65.87,74,64.025,27.647,7.672,62.908,"Class1","V"
66.297,5,47.761,49.171,65.263,44,41.663,50.22,77.169,44.304,"Class4","F"
56.09,7,56.045,43.534,71.255,63,10.405,28.999,60.959,34.23,"Class4","E"
72.73,83,27.327,2.047,41.182,59,41.76,81.796,80.431,34.989,"Class2","T"
30.471,47,46.137,53.43,17.602,61,37.17,65.737,79.596,68.275,"Class5","T"
23.42,98,79.612,16.637,45.561,51,48.063,85.59,54.698,82.375,"Class2","G"
40.642,97,45.073,12.228,34.397,66,65.852,79.805,59.777,51.291,"Class2","S"
102.16,90,76.023,19.215,38.676,60,66.737,83.982,74.101,62.437,"Class2","M"
72.641,95,70.28,12.006,45.776,46,63.037,82.043,77.384,23.237,"Class2","T"
24.9,68,15.172,25.339,36.25,67,54.336,61.483,43.548,60.837,"Class3","I"
37.638,62,20.487,60.988,32.118,83,35.88,60.897,45.622,64.668,"Class3","A"
50.176,63,38.141,86.318,24.402,78,90.852,21.867,44.995,61.046,"Class1","V"
61.215,NA,35.183,86.063,50.552,69,59.776,39.384,16.109,57.986,"Class1","V"
53.606,7,53.616,25.014,69.545,27,29.735,48.232,60.888,61.937,"Class4","J"
56.956,5,43.598,29.001,70.311,32,39.141,52.93,78.896,43.503,"Class4","F"
92.541,98,27.865,23.775,43.115,74,46.358,83.614,74.903,16.989,"Class2","M"
48.306,6,48.415,14.077,66.793,36,46.04,41.558,57.481,39.229,"Class4","F"
52.841,7,43.257,46.855,66.599,54,18.512,63.758,44.161,56.023,"Class4","E"
58.85,66,6.477,54.508,36.126,71,32.124,62.367,68.55,80.677,"Class3","S"
51.562,67,22.16,41.677,33.059,58,34.627,59.515,41.8,75.871,"Class3","I"
10.998,68,55.932,61.08,20.375,55,65.753,50.775,77.311,71.109,"Class5","T"
64.25,75,42.092,61.573,58.291,54,52.875,53.522,63.544,77.454,"Class5","T"
57.569,NA,39.449,41.581,65.832,45,48.523,62.606,77.695,34.659,"Class4","J"
16.9,59,55.102,70.605,75.419,62,33.535,61.893,82.931,87.119,"Class5","P"
41.623,70,40.029,28.177,14.325,58,29.241,102.898,64.846,56.415,"Class5","Y"
-3.445,72,53.495,57.941,64.371,70,68.279,54.209,79.41,39.427,"Class5","Y"
12.094,64,34.918,47.704,29.43,44,15.14,NA,73.915,71.868,"Class5","J"
87.138,77,52.696,7.52,39.88,56,52.832,80.654,48.132,21.063,"Class2","T"
66.18,NA,29.712,86.578,67.152,81,79.111,28.839,21.342,64.52,"Class1","V"
17.422,97,37.768,17.728,41.128,75,57.104,83.258,58.375,53.792,"Class2","T"
56.059,NA,30.583,34.286,72.166,47,24.655,73.398,74.423,53.553,"Class4","B"
21.883,82,33.433,57.477,34.039,67,53.399,NA,66.053,71.611,"Class5","T"
61.442,6,43.013,50.523,70.684,55,41.659,45.935,84.165,44.66,"Class4","E"
15.032,44,38.598,41.144,80.266,49,19.66,42.296,66.693,84.829,"Class5","G"
82.744,73,42.067,12.66,41.94,50,65.754,79.843,69.016,55.366,"Class2","S"
52.443,6,47.942,28.502,72.581,45,48.3,53.567,66.184,48.097,"Class4","L"
62.445,86,51.09,17.032,35.856,44,73.686,75.956,71.58,14.504,"Class2","C"
83.94,54,29.678,86.412,84.622,73,83.914,38.667,19.565,72.186,"Class1","E"
123.561,64,9.606,48.005,34.15,92,28.308,61.503,48.921,51.241,"Class3","I"
61.696,41,35.713,78.005,73.254,63,44.904,71.19,93.145,74.142,"Class5","T"
70.539,68,15.844,63.432,36.276,66,48.85,60.991,58.259,69.694,"Class3","W"
73.173,33,36.757,86.064,68.814,81,57.768,32.542,9.27,23.349,"Class1","E"
81.114,68,38.286,85.913,78.631,56,61.031,28.911,27.57,99.164,"Class1","V"
62.286,53,28.209,85.948,86.245,55,52.204,30.438,23.361,73.878,"Class1","U"
39.28,56,32.431,41.165,14.92,57,29.825,104.65,85.442,90.772,"Class5","G"
52.866,66,21.461,-19.903,35.398,71,49.625,61.019,32.093,68.802,"Class3","W"
56.863,81,41.688,51.261,19.238,42,60.598,37.378,84.299,66.327,"Class5","J"
57.751,97,9.792,7.688,38.465,48,71.69,NA,72.23,48.281,"Class2","S"
58.977,68,10.724,36.704,33.544,83,49.237,60.838,77.678,66.879,"Class3","W"
53.756,6,43.206,33.186,67.672,27,52.976,34.091,50.049,52.266,"Class4","J"
